index_code,con_code,in_date,out_date,is_new,industry_name,level,ts_code,name,list_date,delist_date
801140.SI,603801.SH,20170707,,Y,轻工制造,L1,603801.SH,志邦家居,20170630,
801140.SI,300651.SZ,20170516,,Y,轻工制造,L1,300651.SZ,金陵体育,20170509,
801140.SI,603313.SH,20161020,,Y,轻工制造,L1,603313.SH,梦百合,20161013,
801140.SI,603816.SH,20161021,,Y,轻工制造,L1,603816.SH,顾家家居,20161014,
801140.SI,002790.SZ,20160315,,Y,轻工制造,L1,002790.SZ,瑞尔特,20160308,
801140.SI,002899.SZ,20170922,,Y,轻工制造,L1,002899.SZ,英派斯,20170915,
801140.SI,002798.SZ,20160601,,Y,轻工制造,L1,002798.SZ,帝欧家居,20160525,
801140.SI,002803.SZ,20160719,,Y,轻工制造,L1,002803.SZ,吉宏股份,20160712,
801140.SI,300640.SZ,20170424,,Y,轻工制造,L1,300640.SZ,德艺文创,20170417,
801140.SI,300501.SZ,20160218,,Y,轻工制造,L1,300501.SZ,海顺新材,20160204,
801140.SI,002356.SZ,20170703,,Y,轻工制造,L1,002356.SZ,*ST赫美,20100209,
801140.SI,603863.SH,20190628,,Y,轻工制造,L1,603863.SH,松炀资源,20190621,
801140.SI,603610.SH,20191105,,Y,轻工制造,L1,603610.SH,麒盛科技,20191029,
801140.SI,603226.SH,20170622,,Y,轻工制造,L1,603226.SH,菲林格尔,20170615,
801140.SI,603661.SH,20171128,,Y,轻工制造,L1,603661.SH,恒林股份,20171121,
801140.SI,603180.SH,20170519,,Y,轻工制造,L1,603180.SH,金牌厨柜,20170512,
801140.SI,002867.SZ,20170505,,Y,轻工制造,L1,002867.SZ,周大生,20170427,
801140.SI,300729.SZ,20171208,,Y,轻工制造,L1,300729.SZ,乐歌股份,20171201,
801140.SI,603848.SH,20171208,,Y,轻工制造,L1,603848.SH,好太太,20171201,
801140.SI,603326.SH,20170623,,Y,轻工制造,L1,603326.SH,我乐家居,20170616,
801140.SI,603059.SH,20180309,,Y,轻工制造,L1,603059.SH,倍加洁,20180302,
801140.SI,603709.SH,20180222,,Y,轻工制造,L1,603709.SH,中源家居,20180208,
801140.SI,603733.SH,20180427,,Y,轻工制造,L1,603733.SH,仙鹤股份,20180420,
801140.SI,002862.SZ,20170418,,Y,轻工制造,L1,002862.SZ,实丰文化,20170411,
801140.SI,603385.SH,20170412,,Y,轻工制造,L1,603385.SH,惠达卫浴,20170405,
801200.SI,600113.SH,20180716,,Y,商业贸易,L1,600113.SH,浙江东日,19971021,
801200.SI,600608.SH,20180716,,Y,商业贸易,L1,600608.SH,ST沪科,19920327,
801200.SI,600710.SH,20180716,,Y,商业贸易,L1,600710.SH,苏美达,19960701,
801200.SI,002640.SZ,20170703,,Y,商业贸易,L1,002640.SZ,跨境通,20111208,
801200.SI,600753.SH,20180716,,Y,商业贸易,L1,600753.SH,东方银星,19960927,
801200.SI,000007.SZ,20190708,,Y,商业贸易,L1,000007.SZ,全新好,19920413,
801200.SI,000019.SZ,20190708,,Y,商业贸易,L1,000019.SZ,深粮控股,19921012,
801200.SI,002505.SZ,20190708,,Y,商业贸易,L1,002505.SZ,大康农业,20101118,
801200.SI,600145.SH,20190708,,Y,商业贸易,L1,600145.SH,*ST新亿,19990923,
801200.SI,600301.SH,20190708,,Y,商业贸易,L1,600301.SH,ST南化,20000712,
801200.SI,600870.SH,20190708,,Y,商业贸易,L1,600870.SH,ST厦华,19950228,
801200.SI,601113.SH,20190708,,Y,商业贸易,L1,601113.SH,ST华鼎,20110509,
801200.SI,603031.SH,20181226,,Y,商业贸易,L1,603031.SH,安德利,20160822,
801200.SI,601086.SH,20171013,,Y,商业贸易,L1,601086.SH,国芳集团,20170929,
801200.SI,002697.SZ,20120912,,Y,商业贸易,L1,002697.SZ,红旗连锁,20120905,
801200.SI,600981.SH,20040630,,Y,商业贸易,L1,600981.SH,汇鸿集团,20040630,
801200.SI,600306.SH,20001226,,Y,商业贸易,L1,600306.SH,商业城,20001226,
801200.SI,000061.SZ,20130701,,Y,商业贸易,L1,000061.SZ,农产品,19970110,
801200.SI,000861.SZ,20120702,,Y,商业贸易,L1,000861.SZ,海印股份,19981028,
801200.SI,000417.SZ,19960812,,Y,商业贸易,L1,000417.SZ,合肥百货,19960812,
801200.SI,000759.SZ,20050104,,Y,商业贸易,L1,000759.SZ,中百集团,19970519,
801200.SI,600838.SH,19940224,,Y,商业贸易,L1,600838.SH,上海九百,19940224,
801200.SI,000501.SZ,19921120,,Y,商业贸易,L1,000501.SZ,鄂武商A,19921120,
801200.SI,000785.SZ,20040810,,Y,商业贸易,L1,000785.SZ,居然之家,19970711,
801200.SI,600628.SH,19930119,,Y,商业贸易,L1,600628.SH,新世界,19930119,
801200.SI,600729.SH,19960702,,Y,商业贸易,L1,600729.SH,重庆百货,19960702,
801200.SI,600655.SH,19920902,,Y,商业贸易,L1,600655.SH,豫园股份,19920902,
801200.SI,600826.SH,19940204,,Y,商业贸易,L1,600826.SH,兰生股份,19940204,
801200.SI,600774.SH,19961108,,Y,商业贸易,L1,600774.SH,汉商集团,19961108,
801200.SI,000058.SZ,20111010,,Y,商业贸易,L1,000058.SZ,深赛格,19961226,
801200.SI,000626.SZ,20111010,,Y,商业贸易,L1,000626.SZ,远大控股,19961128,
801200.SI,600415.SH,20020509,,Y,商业贸易,L1,600415.SH,小商品城,20020509,
801200.SI,600697.SH,19931206,,Y,商业贸易,L1,600697.SH,欧亚集团,19931206,
801200.SI,600814.SH,19940114,,Y,商业贸易,L1,600814.SH,杭州解百,19940114,
801200.SI,600785.SH,19970108,,Y,商业贸易,L1,600785.SH,新华百货,19970108,
801200.SI,600821.SH,19940128,,Y,商业贸易,L1,600821.SH,津劝业,19940128,
801200.SI,600280.SH,20000926,,Y,商业贸易,L1,600280.SH,中央商场,20000926,
801200.SI,600693.SH,19931122,,Y,商业贸易,L1,600693.SH,东百集团,19931122,
801200.SI,600287.SH,20000901,,Y,商业贸易,L1,600287.SH,江苏舜天,20000901,
801200.SI,000715.SZ,19970508,,Y,商业贸易,L1,000715.SZ,中兴商业,19970508,
801200.SI,600058.SH,19970528,,Y,商业贸易,L1,600058.SH,五矿发展,19970528,
801200.SI,000419.SZ,19960816,,Y,商业贸易,L1,000419.SZ,通程控股,19960816,
801200.SI,600822.SH,19940204,,Y,商业贸易,L1,600822.SH,上海物贸,19940204,
801200.SI,600827.SH,19940204,,Y,商业贸易,L1,600827.SH,百联股份,19940204,
801200.SI,600250.SH,20010306,,Y,商业贸易,L1,600250.SH,南纺股份,20010306,
801200.SI,600858.SH,20051010,,Y,商业贸易,L1,600858.SH,银座股份,19940506,
801200.SI,000829.SZ,20061010,,Y,商业贸易,L1,000829.SZ,天音控股,19971202,
801200.SI,600605.SH,20061010,,Y,商业贸易,L1,600605.SH,汇通能源,19920327,
801200.SI,600778.SH,19961203,,Y,商业贸易,L1,600778.SH,友好集团,19961203,
801200.SI,600723.SH,19960716,,Y,商业贸易,L1,600723.SH,首商股份,19960716,
801200.SI,002091.SZ,20070703,,Y,商业贸易,L1,002091.SZ,江苏国泰,20061208,
801200.SI,600122.SH,20070703,,Y,商业贸易,L1,600122.SH,宏图高科,19980420,
801200.SI,600790.SH,20070703,,Y,商业贸易,L1,600790.SH,轻纺城,19970228,
801200.SI,600278.SH,20000712,,Y,商业贸易,L1,600278.SH,东方创业,20000712,
801200.SI,600361.SH,20011129,,Y,商业贸易,L1,600361.SH,华联综超,20011129,
801200.SI,600859.SH,19940506,,Y,商业贸易,L1,600859.SH,王府井,19940506,
801200.SI,600694.SH,19931122,,Y,商业贸易,L1,600694.SH,大商股份,19931122,
801200.SI,600828.SH,19940224,,Y,商业贸易,L1,600828.SH,茂业商业,19940224,
801200.SI,600738.SH,19960802,,Y,商业贸易,L1,600738.SH,兰州民百,19960802,
801200.SI,600712.SH,19960626,,Y,商业贸易,L1,600712.SH,南宁百货,19960626,
801200.SI,600861.SH,19940520,,Y,商业贸易,L1,600861.SH,北京城乡,19940520,
801200.SI,600682.SH,19931018,,Y,商业贸易,L1,600682.SH,南京新百,19931018,
801200.SI,601933.SH,20101223,,Y,商业贸易,L1,601933.SH,永辉超市,20101215,
801200.SI,002264.SZ,20080808,,Y,商业贸易,L1,002264.SZ,新华都,20080731,
801200.SI,600865.SH,19940809,,Y,商业贸易,L1,600865.SH,百大集团,19940809,
801200.SI,002251.SZ,20080627,,Y,商业贸易,L1,002251.SZ,步步高,20080619,
801200.SI,600755.SH,19961003,,Y,商业贸易,L1,600755.SH,厦门国贸,19961003,
801200.SI,603123.SH,20120510,,Y,商业贸易,L1,603123.SH,翠微股份,20120503,
801200.SI,002277.SZ,20090727,,Y,商业贸易,L1,002277.SZ,友阿股份,20090717,
801200.SI,000882.SZ,19980616,,Y,商业贸易,L1,000882.SZ,华联股份,19980616,
801200.SI,600247.SH,20090602,,Y,商业贸易,L1,600247.SH,ST成城,20001123,
801200.SI,600857.SH,20090602,,Y,商业贸易,L1,600857.SH,宁波中百,19940425,
801200.SI,300022.SZ,20091109,,Y,商业贸易,L1,300022.SZ,吉峰科技,20091030,
801200.SI,002336.SZ,20100121,,Y,商业贸易,L1,002336.SZ,*ST人乐,20100113,
801200.SI,002416.SZ,20100607,,Y,商业贸易,L1,002416.SZ,爱施德,20100528,
801200.SI,002344.SZ,20100203,,Y,商业贸易,L1,002344.SZ,海宁皮城,20100126,
801200.SI,000564.SZ,19940110,,Y,商业贸易,L1,000564.SZ,供销大集,19940110,
801200.SI,002024.SZ,20040810,,Y,商业贸易,L1,002024.SZ,苏宁易购,20040721,
801200.SI,002187.SZ,20071130,,Y,商业贸易,L1,002187.SZ,广百股份,20071122,
801200.SI,000151.SZ,20101011,,Y,商业贸易,L1,000151.SZ,中成股份,20000906,
801200.SI,002419.SZ,20100609,,Y,商业贸易,L1,002419.SZ,天虹股份,20100601,
801200.SI,601116.SH,20110310,,Y,商业贸易,L1,601116.SH,三江购物,20110302,
801200.SI,002561.SZ,20110311,,Y,商业贸易,L1,002561.SZ,徐家汇,20110303,
801200.SI,601010.SH,20110613,,Y,商业贸易,L1,601010.SH,文峰股份,20110603,
801200.SI,600898.SH,20110726,,Y,商业贸易,L1,600898.SH,国美通讯,19960418,
801200.SI,603101.SH,20160513,,Y,商业贸易,L1,603101.SH,汇嘉时代,20160506,
801200.SI,300622.SZ,20170322,,Y,商业贸易,L1,300622.SZ,博士眼镜,20170315,
801200.SI,603708.SH,20161220,,Y,商业贸易,L1,603708.SH,家家悦,20161213,
801200.SI,603900.SH,20161130,,Y,商业贸易,L1,603900.SH,莱绅通灵,20161123,
801200.SI,002818.SZ,20161116,,Y,商业贸易,L1,002818.SZ,富森美,20161109,
801200.SI,000906.SZ,20170703,,Y,商业贸易,L1,000906.SZ,浙商中拓,19990707,
801200.SI,002127.SZ,20170703,,Y,商业贸易,L1,002127.SZ,南极电商,20070418,
801200.SI,300755.SZ,20190212,,Y,商业贸易,L1,300755.SZ,华致酒行,20190129,
801200.SI,601828.SH,20180124,,Y,商业贸易,L1,601828.SH,美凯龙,20180117,
801200.SI,601366.SH,20170419,,Y,商业贸易,L1,601366.SH,利群股份,20170412,
801200.SI,603214.SH,20180410,,Y,商业贸易,L1,603214.SH,爱婴室,20180330,
801010.SI,000505.SZ,20180716,,Y,农林牧渔,L1,000505.SZ,京粮控股,19921221,
801010.SI,300761.SZ,20190225,,Y,农林牧渔,L1,300761.SZ,立华股份,20190218,
801010.SI,603363.SH,20171010,,Y,农林牧渔,L1,603363.SH,傲农生物,20170926,
801010.SI,600275.SH,20180716,,Y,农林牧渔,L1,600275.SH,ST昌鱼,20000810,
801010.SI,300313.SZ,20120504,,Y,农林牧渔,L1,300313.SZ,天山生物,20120425,
801010.SI,002679.SZ,20120612,,Y,农林牧渔,L1,002679.SZ,福建金森,20120605,
801010.SI,002696.SZ,20120912,,Y,农林牧渔,L1,002696.SZ,百洋股份,20120905,
801010.SI,600467.SH,20040405,,Y,农林牧渔,L1,600467.SH,好当家,20040405,
801010.SI,300268.SZ,20111011,,Y,农林牧渔,L1,300268.SZ,佳沃股份,20110927,
801010.SI,000930.SZ,20040102,,Y,农林牧渔,L1,000930.SZ,中粮科技,19990712,
801010.SI,000876.SZ,19980311,,Y,农林牧渔,L1,000876.SZ,新希望,19980311,
801010.SI,000702.SZ,19970318,,Y,农林牧渔,L1,000702.SZ,正虹科技,19970318,
801010.SI,000048.SZ,19941101,,Y,农林牧渔,L1,000048.SZ,康达尔,19941101,
801010.SI,000798.SZ,19980212,,Y,农林牧渔,L1,000798.SZ,中水渔业,19980212,
801010.SI,000911.SZ,20111010,,Y,农林牧渔,L1,000911.SZ,*ST南糖,19990527,
801010.SI,002100.SZ,20111010,,Y,农林牧渔,L1,002100.SZ,天康生物,20061226,
801010.SI,002220.SZ,20111010,,Y,农林牧渔,L1,002220.SZ,ST天宝,20080228,
801010.SI,002286.SZ,20111010,,Y,农林牧渔,L1,002286.SZ,保龄宝,20090828,
801010.SI,300119.SZ,20111010,,Y,农林牧渔,L1,300119.SZ,瑞普生物,20100917,
801010.SI,300138.SZ,20111010,,Y,农林牧渔,L1,300138.SZ,晨光生物,20101105,
801010.SI,600191.SH,20111010,,Y,农林牧渔,L1,600191.SH,华资实业,19981210,
801010.SI,600195.SH,20111010,,Y,农林牧渔,L1,600195.SH,中牧股份,19990107,
801010.SI,600201.SH,20111010,,Y,农林牧渔,L1,600201.SH,生物股份,19990115,
801010.SI,600298.SH,20111010,,Y,农林牧渔,L1,600298.SH,安琪酵母,20000818,
801010.SI,600962.SH,20111010,,Y,农林牧渔,L1,600962.SH,国投中鲁,20040622,
801010.SI,600598.SH,20020329,,Y,农林牧渔,L1,600598.SH,北大荒,20020329,
801010.SI,002041.SZ,20050418,,Y,农林牧渔,L1,002041.SZ,登海种业,20050418,
801010.SI,600265.SH,20000825,,Y,农林牧渔,L1,600265.SH,ST景谷,20000825,
801010.SI,600108.SH,19970818,,Y,农林牧渔,L1,600108.SH,亚盛集团,19970818,
801010.SI,600975.SH,20040609,,Y,农林牧渔,L1,600975.SH,新五丰,20040609,
801010.SI,000735.SZ,19970611,,Y,农林牧渔,L1,000735.SZ,罗牛山,19970611,
801010.SI,600257.SH,20000612,,Y,农林牧渔,L1,600257.SH,大湖股份,20000612,
801010.SI,600540.SH,20040107,,Y,农林牧渔,L1,600540.SH,新赛股份,20040107,
801010.SI,600359.SH,19990429,,Y,农林牧渔,L1,600359.SH,新农开发,19990429,
801010.SI,600354.SH,20040115,,Y,农林牧渔,L1,600354.SH,敦煌种业,20040115,
801010.SI,600506.SH,20011226,,Y,农林牧渔,L1,600506.SH,香梨股份,20011226,
801010.SI,002124.SZ,20070411,,Y,农林牧渔,L1,002124.SZ,天邦股份,20070403,
801010.SI,600737.SH,20070703,,Y,农林牧渔,L1,600737.SH,中粮糖业,19960731,
801010.SI,600127.SH,19980506,,Y,农林牧渔,L1,600127.SH,金健米业,19980506,
801010.SI,600313.SH,20111020,,Y,农林牧渔,L1,600313.SH,农发种业,20010119,
801010.SI,600371.SH,20020916,,Y,农林牧渔,L1,600371.SH,万向德农,20020916,
801010.SI,002234.SZ,20111116,,Y,农林牧渔,L1,002234.SZ,民和股份,20080516,
801010.SI,002086.SZ,20061206,,Y,农林牧渔,L1,002086.SZ,ST东海洋,20061128,
801010.SI,300021.SZ,20091109,,Y,农林牧渔,L1,300021.SZ,大禹节水,20091030,
801010.SI,002157.SZ,20070827,,Y,农林牧渔,L1,002157.SZ,正邦科技,20070817,
801010.SI,002311.SZ,20091207,,Y,农林牧渔,L1,002311.SZ,海大集团,20091127,
801010.SI,002385.SZ,20100419,,Y,农林牧渔,L1,002385.SZ,大北农,20100409,
801010.SI,000972.SZ,20000926,,Y,农林牧渔,L1,000972.SZ,ST中基,20000926,
801010.SI,000998.SZ,20001211,,Y,农林牧渔,L1,000998.SZ,隆平高科,20001211,
801010.SI,002688.SZ,20120720,,Y,农林牧渔,L1,002688.SZ,金河生物,20120713,
801010.SI,002321.SZ,20091224,,Y,农林牧渔,L1,002321.SZ,华英农业,20091216,
801010.SI,002299.SZ,20091029,,Y,农林牧渔,L1,002299.SZ,圣农发展,20091021,
801010.SI,300175.SZ,20110223,,Y,农林牧渔,L1,300175.SZ,朗源股份,20110215,
801010.SI,002567.SZ,20110406,,Y,农林牧渔,L1,002567.SZ,唐人神,20110325,
801010.SI,300189.SZ,20110324,,Y,农林牧渔,L1,300189.SZ,神农科技,20110316,
801010.SI,002069.SZ,20061013,,Y,农林牧渔,L1,002069.SZ,獐子岛,20060928,
801010.SI,601118.SH,20110117,,Y,农林牧渔,L1,601118.SH,海南橡胶,20110107,
801010.SI,300094.SZ,20100716,,Y,农林牧渔,L1,300094.SZ,国联水产,20100708,
801010.SI,002548.SZ,20110228,,Y,农林牧渔,L1,002548.SZ,金新农,20110218,
801010.SI,000713.SZ,19970422,,Y,农林牧渔,L1,000713.SZ,丰乐种业,19970422,
801010.SI,600097.SH,20100602,,Y,农林牧渔,L1,600097.SH,开创国际,19970619,
801010.SI,002714.SZ,20140211,,Y,农林牧渔,L1,002714.SZ,牧原股份,20140128,
801010.SI,002458.SZ,20100818,,Y,农林牧渔,L1,002458.SZ,益生股份,20100810,
801010.SI,300106.SZ,20100830,,Y,农林牧渔,L1,300106.SZ,西部牧业,20100820,
801010.SI,300087.SZ,20100603,,Y,农林牧渔,L1,300087.SZ,荃银高科,20100526,
801010.SI,002746.SZ,20150302,,Y,农林牧渔,L1,002746.SZ,仙坛股份,20150216,
801010.SI,000592.SZ,20140702,,Y,农林牧渔,L1,000592.SZ,平潭发展,19960327,
801010.SI,603609.SH,20140815,,Y,农林牧渔,L1,603609.SH,禾丰牧业,20140808,
801010.SI,002772.SZ,20150703,,Y,农林牧渔,L1,002772.SZ,众兴菌业,20150626,
801010.SI,603566.SH,20150525,,Y,农林牧渔,L1,603566.SH,普莱柯,20150518,
801010.SI,300498.SZ,20151109,,Y,农林牧渔,L1,300498.SZ,温氏股份,20151102,
801010.SI,603718.SH,20150522,,Y,农林牧渔,L1,603718.SH,海利生物,20150515,
801010.SI,600251.SH,20160701,,Y,农林牧渔,L1,600251.SH,冠农股份,20030609,
801010.SI,300511.SZ,20160511,,Y,农林牧渔,L1,300511.SZ,雪榕生物,20160504,
801010.SI,603668.SH,20170124,,Y,农林牧渔,L1,603668.SH,天马科技,20170117,
801010.SI,002852.SZ,20170317,,Y,农林牧渔,L1,002852.SZ,道道全,20170310,
801010.SI,603336.SH,20161201,,Y,农林牧渔,L1,603336.SH,宏辉果蔬,20161124,
801010.SI,300673.SZ,20170718,,Y,农林牧渔,L1,300673.SZ,佩蒂股份,20170711,
801010.SI,601952.SH,20170522,,Y,农林牧渔,L1,601952.SH,苏垦农发,20170515,
801010.SI,600873.SH,20170703,,Y,农林牧渔,L1,600873.SH,梅花生物,19950217,
801010.SI,603739.SH,20190123,,Y,农林牧渔,L1,603739.SH,蔚蓝生物,20190116,
801010.SI,002868.SZ,20170510,,Y,农林牧渔,L1,002868.SZ,绿康生化,20170503,
801010.SI,002891.SZ,20180412,,Y,农林牧渔,L1,002891.SZ,中宠股份,20170821,
801010.SI,000576.SZ,20180612,,Y,农林牧渔,L1,000576.SZ,广东甘化,19940907,
801120.SI,603711.SH,20171207,,Y,食品饮料,L1,603711.SH,香飘飘,20171130,
801120.SI,603697.SH,20190515,,Y,食品饮料,L1,603697.SH,有友食品,20190508,
801120.SI,600419.SH,20180716,,Y,食品饮料,L1,600419.SH,天润乳业,20010628,
801120.SI,300741.SZ,20180308,,Y,食品饮料,L1,300741.SZ,华宝股份,20180301,
801120.SI,002946.SZ,20190201,,Y,食品饮料,L1,002946.SZ,新乳业,20190125,
801120.SI,002910.SZ,20171107,,Y,食品饮料,L1,002910.SZ,庄园牧场,20171031,
801120.SI,603317.SH,20190423,,Y,食品饮料,L1,603317.SH,天味食品,20190416,
801120.SI,300791.SZ,20191009,,Y,食品饮料,L1,300791.SZ,仙乐健康,20190925,
801120.SI,000639.SZ,20190708,,Y,食品饮料,L1,000639.SZ,西王食品,19961126,
801120.SI,600189.SH,20190708,,Y,食品饮料,L1,600189.SH,吉林森工,19981007,
801120.SI,603755.SH,20190904,,Y,食品饮料,L1,603755.SH,日辰股份,20190828,
801120.SI,002702.SZ,20121018,,Y,食品饮料,L1,002702.SZ,海欣食品,20121011,
801120.SI,002695.SZ,20120912,,Y,食品饮料,L1,002695.SZ,煌上煌,20120905,
801120.SI,000848.SZ,19971113,,Y,食品饮料,L1,000848.SZ,承德露露,19971113,
801120.SI,600365.SH,20010115,,Y,食品饮料,L1,600365.SH,通葡股份,20010115,
801120.SI,300146.SZ,20120702,,Y,食品饮料,L1,300146.SZ,汤臣倍健,20101215,
801120.SI,600300.SH,20000630,,Y,食品饮料,L1,600300.SH,维维股份,20000630,
801120.SI,600059.SH,19970516,,Y,食品饮料,L1,600059.SH,古越龙山,19970516,
801120.SI,000568.SZ,19940509,,Y,食品饮料,L1,000568.SZ,泸州老窖,19940509,
801120.SI,600600.SH,19930827,,Y,食品饮料,L1,600600.SH,青岛啤酒,19930827,
801120.SI,600702.SH,19960524,,Y,食品饮料,L1,600702.SH,舍得酒业,19960524,
801120.SI,600073.SH,19970704,,Y,食品饮料,L1,600073.SH,上海梅林,19970704,
801120.SI,600519.SH,20010827,,Y,食品饮料,L1,600519.SH,贵州茅台,20010827,
801120.SI,600616.SH,20050701,,Y,食品饮料,L1,600616.SH,金枫酒业,19920929,
801120.SI,000869.SZ,20001026,,Y,食品饮料,L1,000869.SZ,张裕A,20001026,
801120.SI,600429.SH,20030915,,Y,食品饮料,L1,600429.SH,三元股份,20030915,
801120.SI,600887.SH,19960312,,Y,食品饮料,L1,600887.SH,伊利股份,19960312,
801120.SI,600238.SH,20000120,,Y,食品饮料,L1,600238.SH,ST椰岛,20000120,
801120.SI,600809.SH,19940106,,Y,食品饮料,L1,600809.SH,山西汾酒,19940106,
801120.SI,600866.SH,20111010,,Y,食品饮料,L1,600866.SH,星湖科技,19940818,
801120.SI,600872.SH,20111010,,Y,食品饮料,L1,600872.SH,中炬高新,19950124,
801120.SI,600779.SH,19961206,,Y,食品饮料,L1,600779.SH,水井坊,19961206,
801120.SI,000596.SZ,19960927,,Y,食品饮料,L1,000596.SZ,古井贡酒,19960927,
801120.SI,002650.SZ,20120113,,Y,食品饮料,L1,002650.SZ,加加食品,20120106,
801120.SI,600597.SH,20020828,,Y,食品饮料,L1,600597.SH,光明乳业,20020828,
801120.SI,000752.SZ,19970625,,Y,食品饮料,L1,000752.SZ,*ST西发,19970625,
801120.SI,600199.SH,19980812,,Y,食品饮料,L1,600199.SH,金种子酒,19980812,
801120.SI,000858.SZ,19980427,,Y,食品饮料,L1,000858.SZ,五粮液,19980427,
801120.SI,600132.SH,19971030,,Y,食品饮料,L1,600132.SH,重庆啤酒,19971030,
801120.SI,600573.SH,20030226,,Y,食品饮料,L1,600573.SH,惠泉啤酒,20030226,
801120.SI,600197.SH,19990916,,Y,食品饮料,L1,600197.SH,伊力特,19990916,
801120.SI,000716.SZ,20070703,,Y,食品饮料,L1,000716.SZ,黑芝麻,19970418,
801120.SI,000895.SZ,19981210,,Y,食品饮料,L1,000895.SZ,双汇发展,19981210,
801120.SI,600084.SH,20070703,,Y,食品饮料,L1,600084.SH,*ST中葡,19970711,
801120.SI,600543.SH,20070703,,Y,食品饮料,L1,600543.SH,莫高股份,20040324,
801120.SI,000929.SZ,19990623,,Y,食品饮料,L1,000929.SZ,兰州黄河,19990623,
801120.SI,600186.SH,20070227,,Y,食品饮料,L1,600186.SH,*ST莲花,19980825,
801120.SI,600305.SH,20010206,,Y,食品饮料,L1,600305.SH,恒顺醋业,20010206,
801120.SI,002515.SZ,20101213,,Y,食品饮料,L1,002515.SZ,金字火腿,20101203,
801120.SI,002646.SZ,20111229,,Y,食品饮料,L1,002646.SZ,青青稞酒,20111222,
801120.SI,000799.SZ,19970718,,Y,食品饮料,L1,000799.SZ,酒鬼酒,19970718,
801120.SI,002216.SZ,20080228,,Y,食品饮料,L1,002216.SZ,三全食品,20080220,
801120.SI,600559.SH,20090602,,Y,食品饮料,L1,600559.SH,老白干酒,20021029,
801120.SI,000729.SZ,19970716,,Y,食品饮料,L1,000729.SZ,燕京啤酒,19970716,
801120.SI,002329.SZ,20100114,,Y,食品饮料,L1,002329.SZ,皇氏集团,20100106,
801120.SI,002330.SZ,20100114,,Y,食品饮料,L1,002330.SZ,得利斯,20100106,
801120.SI,002304.SZ,20091116,,Y,食品饮料,L1,002304.SZ,洋河股份,20091106,
801120.SI,002481.SZ,20101011,,Y,食品饮料,L1,002481.SZ,双塔食品,20100921,
801120.SI,002568.SZ,20110406,,Y,食品饮料,L1,002568.SZ,百润股份,20110325,
801120.SI,002570.SZ,20110420,,Y,食品饮料,L1,002570.SZ,贝因美,20110412,
801120.SI,002582.SZ,20110527,,Y,食品饮料,L1,002582.SZ,好想你,20110520,
801120.SI,002507.SZ,20101201,,Y,食品饮料,L1,002507.SZ,涪陵榨菜,20101123,
801120.SI,002495.SZ,20101110,,Y,食品饮料,L1,002495.SZ,佳隆股份,20101102,
801120.SI,002557.SZ,20110310,,Y,食品饮料,L1,002557.SZ,洽洽食品,20110302,
801120.SI,002719.SZ,20140211,,Y,食品饮料,L1,002719.SZ,麦趣尔,20140128,
801120.SI,002461.SZ,20100826,,Y,食品饮料,L1,002461.SZ,珠江啤酒,20100818,
801120.SI,603288.SH,20140218,,Y,食品饮料,L1,603288.SH,海天味业,20140211,
801120.SI,002661.SZ,20120323,,Y,食品饮料,L1,002661.SZ,克明面业,20120316,
801120.SI,603020.SH,20150401,,Y,食品饮料,L1,603020.SH,爱普股份,20150325,
801120.SI,002732.SZ,20141212,,Y,食品饮料,L1,002732.SZ,燕塘乳业,20141205,
801120.SI,002726.SZ,20140703,,Y,食品饮料,L1,002726.SZ,龙大肉食,20140626,
801120.SI,603369.SH,20140710,,Y,食品饮料,L1,603369.SH,今世缘,20140703,
801120.SI,601579.SH,20140901,,Y,食品饮料,L1,601579.SH,会稽山,20140825,
801120.SI,603198.SH,20150604,,Y,食品饮料,L1,603198.SH,迎驾贡酒,20150528,
801120.SI,603866.SH,20151229,,Y,食品饮料,L1,603866.SH,桃李面包,20151222,
801120.SI,002770.SZ,20150707,,Y,食品饮料,L1,002770.SZ,科迪乳业,20150630,
801120.SI,000860.SZ,20150701,,Y,食品饮料,L1,000860.SZ,顺鑫农业,19981104,
801120.SI,603696.SH,20151216,,Y,食品饮料,L1,603696.SH,安记食品,20151209,
801120.SI,603589.SH,20150706,,Y,食品饮料,L1,603589.SH,口子窖,20150629,
801120.SI,603919.SH,20160317,,Y,食品饮料,L1,603919.SH,金徽酒,20160310,
801120.SI,603779.SH,20160523,,Y,食品饮料,L1,603779.SH,ST威龙,20160516,
801120.SI,603345.SH,20170301,,Y,食品饮料,L1,603345.SH,安井食品,20170222,
801120.SI,603886.SH,20170105,,Y,食品饮料,L1,603886.SH,元祖股份,20161228,
801120.SI,002840.SZ,20170117,,Y,食品饮料,L1,002840.SZ,华统股份,20170110,
801120.SI,603027.SH,20160314,,Y,食品饮料,L1,603027.SH,千禾味业,20160307,
801120.SI,603517.SH,20170324,,Y,食品饮料,L1,603517.SH,绝味食品,20170317,
801120.SI,603043.SH,20170704,,Y,食品饮料,L1,603043.SH,广州酒家,20170627,
801120.SI,603777.SH,20161019,,Y,食品饮料,L1,603777.SH,来伊份,20161012,
801120.SI,002847.SZ,20170215,,Y,食品饮料,L1,002847.SZ,盐津铺子,20170208,
801120.SI,002820.SZ,20161125,,Y,食品饮料,L1,002820.SZ,桂发祥,20161118,
