date,医药生物,综合,化工,建筑材料,有色金属,采掘,钢铁,电气设备,轻工制造,食品饮料,公用事业,银行,交通运输,休闲服务,家用电器,纺织服装,建筑装饰,计算机,国防军工,房地产,传媒,汽车,机械设备,非银金融,通信,商业贸易,电子,农林牧渔
2017-01-03,3,0,2,1,1,1,0,2,2,1,2,0,2,1,1,0,1,2,1,2,1,1,2,1,1,1,2,1
2017-01-04,3,0,2,1,1,1,0,2,2,1,2,0,2,1,1,0,1,2,1,2,1,1,2,1,1,1,2,1
2017-01-05,3,0,2,1,1,1,0,2,2,1,2,0,2,1,1,0,1,2,1,2,1,1,2,1,1,1,2,1
2017-01-06,3,0,2,1,1,1,0,2,2,1,2,0,2,1,1,0,1,2,1,2,1,1,2,1,1,1,2,1
2017-01-09,3,0,2,1,1,1,0,2,2,1,2,0,2,1,1,0,1,2,1,2,1,1,2,1,1,1,2,1
2017-01-10,3,0,2,1,1,1,0,2,2,1,2,0,2,1,1,0,1,2,1,2,1,1,2,1,1,1,2,1
2017-01-11,3,0,2,1,1,1,0,2,2,1,2,0,2,1,1,0,1,2,1,2,1,1,2,1,1,1,2,1
2017-01-12,3,0,2,1,1,1,0,2,2,1,2,0,2,1,1,0,1,2,1,2,1,1,2,1,1,1,2,1
2017-01-13,3,0,2,1,1,1,0,2,2,1,2,0,2,1,1,0,1,2,1,2,1,1,2,1,1,1,2,1
2017-01-16,3,0,2,1,1,1,0,2,2,1,2,0,2,1,1,0,1,3,1,2,1,1,2,1,1,1,2,1
2017-01-17,3,0,2,1,1,1,0,2,2,1,2,0,2,1,1,0,1,3,1,2,1,1,2,1,1,1,2,1
2017-01-18,3,0,2,1,1,1,0,2,2,1,2,0,2,1,1,0,1,3,1,2,1,1,2,1,1,1,2,1
2017-01-19,3,0,2,1,1,1,0,2,2,1,2,0,2,1,1,0,1,3,1,2,1,1,2,1,1,1,2,1
2017-01-20,3,0,2,1,1,1,0,2,2,1,2,0,2,1,1,0,1,3,1,2,1,1,2,1,1,1,2,1
2017-01-23,3,0,2,1,1,1,0,2,2,1,2,0,2,1,1,0,1,4,1,2,1,1,2,1,1,1,2,1
2017-01-24,3,0,2,1,1,1,0,2,2,1,2,0,2,1,1,0,1,4,1,2,1,1,2,1,1,1,2,1
2017-01-25,3,0,2,1,1,1,0,2,2,1,2,0,2,1,1,0,1,4,1,2,1,1,2,1,1,1,2,1
2017-01-26,3,0,2,1,1,1,0,2,2,1,2,0,2,1,1,0,1,4,1,2,1,1,2,1,1,1,2,1
2017-02-03,3,0,2,1,2,1,0,2,2,1,2,0,2,1,1,0,1,4,1,2,1,2,2,1,1,1,2,1
2017-02-06,3,0,2,1,2,1,0,2,2,1,2,0,2,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-02-07,3,0,1,1,2,1,0,2,2,1,2,0,2,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-02-08,3,0,1,1,2,1,0,2,2,1,2,0,2,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-02-09,3,0,1,1,2,1,0,2,2,1,2,0,2,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-02-10,3,0,1,1,2,1,0,2,2,1,2,0,2,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-02-13,3,0,1,1,2,1,0,2,2,1,2,0,2,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-02-14,3,0,1,1,2,1,0,2,2,1,2,0,2,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-02-15,3,0,1,1,2,1,0,2,2,1,2,0,2,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-02-16,3,0,1,1,2,1,0,2,2,1,2,0,2,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-02-17,3,0,1,1,2,1,0,2,2,1,2,0,2,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-02-20,3,0,1,1,2,1,0,2,2,1,2,0,2,1,1,0,1,2,1,2,1,2,2,1,1,1,2,2
2017-02-21,3,0,1,1,2,1,0,2,2,1,1,0,2,1,1,0,1,2,1,2,1,2,2,1,1,1,2,2
2017-02-22,3,0,1,1,2,1,0,2,2,1,1,0,2,1,1,0,1,2,1,2,1,2,2,1,1,1,2,2
2017-02-23,3,0,1,1,2,1,0,2,2,1,1,0,2,1,1,0,1,2,1,2,1,2,2,1,1,1,2,2
2017-02-24,3,0,1,1,2,1,0,2,2,1,1,0,2,1,1,0,1,2,1,2,1,2,2,1,1,1,2,2
2017-02-27,3,0,2,1,2,1,0,2,2,1,1,0,2,1,1,0,1,2,1,2,1,2,2,1,1,1,2,2
2017-02-28,3,0,2,1,2,1,0,2,2,1,1,0,2,1,1,0,1,2,1,2,1,2,2,1,1,1,2,2
2017-03-01,3,0,2,1,2,1,0,2,2,1,1,0,2,1,1,0,1,2,1,2,1,2,2,1,1,1,2,2
2017-03-02,3,0,2,1,2,1,0,2,2,1,1,0,2,1,1,0,1,2,1,2,1,2,2,1,1,1,2,2
2017-03-03,3,0,2,1,2,1,0,2,2,1,1,0,2,1,1,0,1,2,1,2,1,2,2,1,1,1,2,2
2017-03-06,3,0,2,1,2,1,0,2,2,1,2,0,2,1,1,0,1,2,1,3,1,2,2,1,1,1,2,2
2017-03-07,3,0,1,1,1,1,0,2,2,1,2,0,2,1,1,0,1,2,1,3,1,2,2,1,1,1,2,2
2017-03-08,3,0,1,1,1,1,0,2,2,1,2,0,2,1,1,0,1,2,1,3,1,2,2,1,1,1,2,2
2017-03-09,3,0,1,1,1,1,0,2,2,1,2,0,2,1,1,0,1,2,1,3,1,2,2,1,1,1,2,2
2017-03-10,3,0,1,1,1,1,0,2,2,1,2,0,2,1,1,0,1,2,1,3,1,2,2,1,1,1,2,2
2017-03-13,3,0,1,1,1,1,0,2,2,1,2,0,2,1,1,0,1,2,1,3,1,2,2,1,1,1,2,2
2017-03-14,3,0,1,1,1,1,0,2,2,1,2,0,2,1,1,0,1,2,1,3,1,2,2,1,1,1,2,2
2017-03-15,3,0,1,1,1,1,0,2,2,1,2,0,2,1,1,0,1,2,1,3,1,2,2,1,1,1,2,2
2017-03-16,3,0,1,1,1,1,0,2,2,1,2,0,2,1,1,0,1,2,1,3,1,2,2,1,1,1,2,2
2017-03-17,3,0,1,1,1,1,0,2,2,1,2,0,2,1,1,0,1,2,1,3,1,2,2,1,1,1,2,2
2017-03-20,3,0,1,1,1,1,0,2,2,1,2,0,2,1,1,0,1,2,1,3,1,2,2,1,1,1,2,2
2017-03-21,3,0,1,1,1,1,0,2,2,1,2,0,2,1,1,0,1,2,1,2,1,2,2,1,1,1,2,2
2017-03-22,3,0,1,1,1,1,0,2,2,1,2,0,2,1,1,0,1,2,1,2,1,2,2,1,1,1,2,2
2017-03-23,3,0,1,1,1,1,0,2,2,1,2,0,2,1,1,0,1,2,1,2,1,2,2,1,1,1,2,2
2017-03-24,3,0,1,1,1,1,0,2,2,1,2,0,2,1,1,0,1,2,1,2,1,2,2,1,1,1,2,2
2017-03-27,4,0,1,1,1,1,0,2,2,1,2,0,2,1,1,0,1,2,1,2,1,2,2,1,1,1,2,2
2017-03-28,3,0,1,1,1,1,0,2,2,1,2,0,2,1,1,0,1,2,1,2,1,2,2,1,1,1,2,2
2017-03-29,3,0,1,1,1,1,0,2,2,1,2,0,2,1,1,0,1,2,1,2,1,2,2,1,1,1,2,2
2017-03-30,3,0,1,1,1,1,0,2,2,1,2,0,2,1,1,0,1,2,1,2,1,2,2,1,1,1,2,2
2017-03-31,3,0,1,1,1,1,0,2,2,1,2,0,2,1,1,0,1,2,1,2,1,2,2,1,1,1,2,2
2017-04-05,3,0,1,1,1,1,0,2,2,1,2,0,2,1,1,0,1,2,1,3,1,2,2,1,1,1,2,2
2017-04-06,3,0,1,1,1,1,0,2,2,1,2,0,1,1,1,0,1,2,1,3,1,2,2,1,1,1,2,2
2017-04-07,3,0,1,1,1,1,0,2,2,1,2,0,1,1,1,0,1,2,1,3,1,2,2,1,1,1,2,2
2017-04-10,3,0,1,1,1,1,0,2,2,1,2,0,1,1,1,0,1,2,1,3,1,2,2,1,1,1,2,2
2017-04-11,3,0,1,1,1,1,0,2,2,1,2,0,1,1,1,0,1,2,1,3,1,2,2,1,1,1,2,2
2017-04-12,3,0,1,1,1,1,0,2,2,1,2,0,1,1,1,0,1,2,1,3,1,2,2,1,1,1,2,2
2017-04-13,3,0,1,1,1,1,0,2,2,1,2,0,1,1,1,0,1,2,1,3,1,2,2,1,1,1,2,2
2017-04-14,3,0,1,1,1,1,0,2,2,1,2,0,1,1,1,0,1,2,1,3,1,2,2,1,1,1,2,2
2017-04-17,3,0,1,1,1,2,0,2,2,1,2,0,1,1,1,0,1,2,1,3,1,2,2,1,1,1,2,2
2017-04-18,3,0,1,1,1,2,0,2,2,1,2,0,1,1,1,0,1,2,1,3,1,2,2,1,1,1,2,2
2017-04-19,3,0,1,1,1,2,0,2,2,1,2,0,1,1,1,0,1,2,1,3,1,2,2,1,1,1,2,2
2017-04-20,3,0,1,1,1,2,0,2,2,1,2,0,1,1,1,0,1,2,1,3,1,2,2,1,1,1,2,2
2017-04-21,3,0,1,1,1,2,0,2,2,1,2,0,1,1,1,0,1,2,1,3,1,2,2,1,1,1,2,2
2017-04-24,3,0,1,1,1,2,0,2,2,2,2,0,1,1,1,0,1,2,1,3,1,2,2,1,1,1,2,2
2017-04-25,3,0,1,1,1,1,0,2,2,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,2
2017-04-26,3,0,1,1,1,1,0,2,2,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,2
2017-04-27,3,0,1,1,1,1,0,2,2,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,2
2017-04-28,3,0,1,1,1,1,0,2,2,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,2
2017-05-02,3,0,1,1,1,2,0,3,2,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,2
2017-05-03,3,0,1,1,1,2,0,3,2,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-05-04,3,0,1,1,1,2,0,3,2,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-05-05,3,0,1,1,1,2,0,3,2,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-05-08,4,0,1,1,1,2,0,3,2,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-05-09,4,0,1,1,1,2,0,3,2,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-05-10,4,0,1,1,1,2,0,3,2,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-05-11,4,0,1,1,1,2,0,3,2,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-05-12,4,0,1,1,1,2,0,3,2,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-05-15,4,0,2,1,2,2,0,3,2,2,2,0,1,1,1,0,1,2,2,2,1,2,2,1,1,1,2,1
2017-05-16,4,0,2,1,2,1,0,3,2,2,2,0,1,1,1,0,1,2,2,2,1,2,2,1,1,1,2,1
2017-05-17,4,0,2,1,2,1,0,3,2,2,2,0,1,1,1,0,1,2,2,2,1,2,2,1,1,1,2,1
2017-05-18,4,0,2,1,2,1,0,3,2,2,2,0,1,1,1,0,1,2,2,2,1,2,2,1,1,1,2,1
2017-05-19,4,0,2,1,2,1,0,3,2,2,2,0,1,1,1,0,1,2,2,2,1,2,2,1,1,1,2,1
2017-05-22,4,0,2,1,2,1,0,3,2,2,2,0,1,1,1,0,1,2,2,2,1,2,2,1,1,1,2,1
2017-05-23,4,0,2,1,1,1,0,3,2,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-05-24,4,0,2,1,1,1,0,3,2,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-05-25,4,0,2,1,1,1,0,3,2,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-05-26,4,0,2,1,1,1,0,3,2,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-05-31,4,0,2,1,1,2,0,3,2,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-06-01,3,0,1,1,1,2,0,3,2,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-06-02,3,0,1,1,1,2,0,3,2,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-06-05,3,0,1,1,1,2,0,3,2,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-06-06,3,0,1,1,1,2,0,3,1,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-06-07,3,0,1,1,1,2,0,3,1,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-06-08,3,0,1,1,1,2,0,3,1,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-06-09,3,0,1,1,1,2,0,3,1,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-06-12,3,0,2,1,1,2,0,3,1,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-06-13,3,0,2,1,1,1,0,3,1,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-06-14,3,0,2,1,1,1,0,3,1,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-06-15,3,0,2,1,1,1,0,3,1,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-06-16,3,0,2,1,1,1,0,3,1,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-06-19,3,0,2,1,1,1,0,3,1,2,2,0,1,1,1,0,1,3,1,2,1,2,2,1,1,1,2,1
2017-06-20,3,0,1,1,1,1,0,3,1,2,2,0,1,1,1,0,1,3,1,2,1,2,2,1,1,1,2,1
2017-06-21,3,0,1,1,1,1,0,3,1,2,2,0,1,1,1,0,1,3,1,2,1,2,2,1,1,1,2,1
2017-06-22,3,0,1,1,1,1,0,3,1,2,2,0,1,1,1,0,1,3,1,2,1,2,2,1,1,1,2,1
2017-06-23,3,0,1,1,1,1,0,3,1,2,2,0,1,1,1,0,1,3,1,2,1,2,2,1,1,1,2,1
2017-06-26,3,0,1,1,1,1,0,3,1,2,2,0,1,1,1,0,1,3,1,2,1,2,2,1,1,1,2,1
2017-06-27,3,0,1,1,1,1,0,3,1,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-06-28,3,0,1,1,1,1,0,3,1,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-06-29,3,0,1,1,1,1,0,3,1,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-06-30,3,0,1,1,1,1,0,3,1,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-07-03,3,0,2,1,3,1,0,3,1,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-07-04,3,0,2,1,3,1,0,3,1,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-07-05,3,0,2,1,3,1,0,3,1,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-07-06,3,0,2,1,3,1,0,3,1,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-07-07,3,0,2,1,3,1,0,3,1,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-07-10,3,0,2,1,3,1,0,3,1,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-07-11,3,0,2,1,3,1,0,3,1,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-07-12,3,0,2,1,3,1,0,3,1,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-07-13,3,0,2,1,3,1,0,3,1,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-07-14,3,0,2,1,3,1,0,3,1,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-07-17,3,0,2,1,3,1,0,3,1,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-07-18,3,0,2,1,3,1,0,3,0,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-07-19,3,0,2,1,3,1,0,3,0,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-07-20,3,0,2,1,3,1,0,3,0,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-07-21,3,0,2,1,3,1,0,3,0,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-07-24,3,0,2,1,3,1,0,3,0,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-07-25,3,0,2,1,3,1,0,3,0,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-07-26,3,0,2,1,3,1,0,3,0,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-07-27,3,0,2,1,3,1,0,3,0,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-07-28,3,0,2,1,3,1,0,3,0,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-07-31,3,0,2,1,3,1,0,3,0,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-08-01,3,0,2,1,3,1,0,3,0,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-08-02,3,0,2,1,3,1,0,3,0,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-08-03,3,0,2,1,3,1,0,3,0,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-08-04,3,0,2,1,3,1,0,3,0,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-08-07,3,0,2,1,3,1,0,3,0,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-08-08,3,0,2,1,3,1,0,3,0,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-08-09,3,0,2,1,3,1,0,3,0,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-08-10,3,0,2,1,3,1,0,3,0,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-08-11,3,0,2,1,3,1,0,3,0,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-08-14,3,0,2,1,3,1,0,3,0,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-08-15,3,0,2,1,3,1,0,3,0,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-08-16,3,0,2,1,3,1,0,3,0,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-08-17,3,0,2,1,3,1,0,3,0,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-08-18,3,0,2,1,3,1,0,3,0,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-08-21,3,0,2,1,3,1,0,3,0,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-08-22,3,0,2,1,3,1,0,3,0,2,1,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-08-23,3,0,2,1,3,1,0,3,0,2,1,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-08-24,3,0,2,1,3,1,0,3,0,2,1,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-08-25,3,0,2,1,3,1,0,3,0,2,1,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-08-28,3,0,2,1,3,1,0,3,0,2,1,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-08-29,3,0,2,1,3,1,0,3,0,2,1,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-08-30,3,0,2,1,3,1,0,3,0,2,1,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-08-31,3,0,2,1,3,1,0,3,0,2,1,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-09-01,3,0,2,1,3,1,0,3,0,2,1,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-09-04,3,0,2,1,3,1,0,3,0,2,1,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-09-05,3,0,2,1,3,1,0,3,0,2,1,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-09-06,3,0,2,1,3,1,0,3,0,2,1,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-09-07,3,0,2,1,3,1,0,3,0,2,1,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-09-08,3,0,2,1,3,1,0,3,0,2,1,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-09-11,3,0,2,1,3,1,0,3,0,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-09-12,3,0,2,1,3,1,0,3,0,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-09-13,3,0,2,1,3,1,0,3,0,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-09-14,3,0,2,1,3,1,0,3,0,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-09-15,3,0,2,1,3,1,0,3,0,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-09-18,3,0,2,1,3,1,0,3,0,2,2,1,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-09-19,3,0,2,1,3,1,0,3,0,2,2,1,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-09-20,3,0,2,1,3,1,0,3,0,2,2,1,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-09-21,3,0,2,1,3,1,0,3,0,2,2,1,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-09-22,3,0,2,1,3,1,0,3,0,2,2,1,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-09-25,3,0,2,1,3,1,0,3,0,2,2,1,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-09-26,3,0,2,1,3,1,0,3,0,2,2,1,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-09-27,3,0,2,1,3,1,0,3,0,2,2,1,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-09-28,3,0,2,1,3,1,0,3,0,2,2,1,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-09-29,3,0,2,1,3,1,0,3,0,2,2,1,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-10-09,3,0,2,1,3,1,0,3,0,2,2,1,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-10-10,3,0,2,1,3,1,0,3,0,2,2,1,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-10-11,3,0,2,1,3,1,0,3,0,2,2,1,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-10-12,3,0,2,1,3,1,0,3,0,2,2,1,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-10-13,3,0,2,1,3,1,0,3,0,2,2,1,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-10-16,3,0,2,1,3,1,0,3,0,2,2,1,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-10-17,3,0,2,1,3,1,0,3,0,2,2,1,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-10-18,3,0,2,1,3,1,0,3,0,2,2,1,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-10-19,3,0,2,1,3,1,0,3,0,2,2,1,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-10-20,3,0,2,1,3,1,0,3,0,2,2,1,1,1,1,0,1,2,1,2,1,2,2,1,1,1,2,1
2017-10-23,3,0,2,1,3,1,0,3,0,2,2,1,1,1,1,0,1,2,1,2,1,2,2,1,1,2,2,1
2017-10-24,3,0,2,1,2,1,0,3,0,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,2,2,1
2017-10-25,3,0,2,1,2,1,0,3,0,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,2,2,1
2017-10-26,3,0,2,1,2,1,0,3,0,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,2,2,1
2017-10-27,3,0,2,1,2,1,0,3,0,2,2,0,1,1,1,0,1,2,1,2,1,2,2,1,1,2,2,1
2017-10-30,3,0,2,1,2,1,0,3,0,2,2,0,1,1,1,0,1,3,1,2,1,2,2,1,1,2,2,1
2017-10-31,3,0,2,1,2,1,0,3,0,2,2,0,1,1,1,0,1,3,1,2,1,2,2,1,1,2,2,1
2017-11-01,3,0,2,1,2,1,0,3,0,2,2,0,1,1,1,0,1,3,1,2,1,2,2,1,1,2,2,1
2017-11-02,3,0,2,1,2,1,0,3,0,2,2,0,1,1,1,0,1,3,1,2,1,2,2,1,1,2,2,1
2017-11-03,3,0,2,1,2,1,0,3,0,2,2,0,1,1,1,0,1,3,1,2,1,2,2,1,1,2,2,1
2017-11-06,4,0,2,1,2,1,0,3,0,2,2,1,1,1,1,0,1,3,1,2,1,2,2,1,1,2,2,1
2017-11-07,4,0,2,1,2,1,0,3,0,2,1,1,1,1,1,0,1,3,1,2,1,2,2,1,1,1,2,1
2017-11-08,4,0,2,1,2,1,0,3,0,2,1,1,1,1,1,0,1,3,1,2,1,2,2,1,1,1,2,1
2017-11-09,4,0,2,1,2,1,0,3,0,2,1,1,1,1,1,0,1,3,1,2,1,2,2,1,1,1,2,1
2017-11-10,4,0,2,1,2,1,0,3,0,2,1,1,1,1,1,0,1,3,1,2,1,2,2,1,1,1,2,1
2017-11-13,5,0,2,1,2,1,0,3,0,2,1,1,1,1,1,0,1,3,1,2,1,2,2,1,1,1,2,1
2017-11-14,5,0,2,1,2,1,0,3,0,2,1,1,1,1,1,0,1,3,1,2,1,2,2,1,1,1,2,1
2017-11-15,5,0,2,1,2,1,0,3,0,2,1,1,1,1,1,0,1,3,1,2,1,2,2,1,1,1,2,1
2017-11-16,5,0,2,1,2,1,0,3,0,2,1,1,1,1,1,0,1,3,1,2,1,2,2,1,1,1,2,1
2017-11-17,5,0,2,1,2,1,0,3,0,2,1,1,1,1,1,0,1,3,1,2,1,2,2,1,1,1,2,1
2017-11-20,5,0,2,1,2,1,0,3,0,2,1,1,1,1,1,0,1,3,1,2,1,2,2,1,1,1,2,1
2017-11-21,5,0,2,1,2,1,0,3,0,2,1,0,1,1,1,0,1,3,1,2,1,2,2,1,1,1,2,1
2017-11-22,5,0,2,1,2,1,0,3,0,2,1,0,1,1,1,0,1,3,1,2,1,2,2,1,1,1,2,1
2017-11-23,5,0,2,1,2,1,0,3,0,2,1,0,1,1,1,0,1,3,1,2,1,2,2,1,1,1,2,1
2017-11-24,5,0,2,1,2,1,0,3,0,2,1,0,1,1,1,0,1,3,1,2,1,2,2,1,1,1,2,1
2017-11-27,5,0,2,1,2,1,0,3,0,2,1,0,1,1,1,0,1,3,1,2,1,2,2,1,1,1,2,1
